Strategy,Params,Hold,Trades,PnL,WinRate%,ProfitFactor,AvgRet%,MaxDD%,Sharpe,CAGR%
supertrend,"{'require_adx': True, 'adx_thresh': 20}",2,70,24493.01,37.1,1.07,1.42,-85.9,0.36,14.11
supertrend,"{'require_adx': True, 'adx_thresh': 20}",3,55,8617.59,40.0,1.03,0.63,-40.08,0.14,5.12
supertrend,"{'require_adx': True, 'adx_thresh': 20}",5,42,-73108.93,40.5,0.78,-7.04,-129.5,-1.53,-54.43
supertrend,"{'require_adx': True, 'adx_thresh': 20}",7,32,-48639.76,37.5,0.85,-6.14,-135.66,-0.92,-33.19
supertrend,"{'require_adx': True, 'adx_thresh': 20}",10,27,-8830.68,29.6,0.97,-1.41,-98.92,-0.17,-5.42
supertrend,"{'require_adx': True, 'adx_thresh': 25}",1,49,96476.12,53.1,1.59,7.93,-37.03,2.58,57.06
supertrend,"{'require_adx': True, 'adx_thresh': 25}",2,38,19963.6,42.1,1.1,2.17,-49.37,0.57,12.91
supertrend,"{'require_adx': True, 'adx_thresh': 25}",3,32,78587.95,43.8,1.44,9.89,-38.48,1.98,47.04
supertrend,"{'require_adx': True, 'adx_thresh': 25}",5,21,15883.64,33.3,1.13,3.1,-56.52,0.66,10.34
supertrend,"{'require_adx': True, 'adx_thresh': 25}",7,18,-19431.77,44.4,0.88,-4.34,-83.77,-0.7,-13.45
supertrend,"{'require_adx': True, 'adx_thresh': 25}",10,14,-46376.6,28.6,0.72,-13.45,-98.98,-1.81,-33.38
supertrend,"{'require_adx': True, 'adx_thresh': 30}",1,30,44452.31,56.7,1.42,6.01,-37.52,2.03,28.16
supertrend,"{'require_adx': True, 'adx_thresh': 30}",2,24,82079.64,45.8,1.89,13.87,-27.92,3.84,49.27
supertrend,"{'require_adx': True, 'adx_thresh': 30}",3,20,-67931.74,30.0,0.43,-13.58,-73.72,-4.99,-53.18
supertrend,"{'require_adx': True, 'adx_thresh': 30}",5,14,-11463.53,57.1,0.88,-3.29,-42.14,-0.86,-7.89
supertrend,"{'require_adx': True, 'adx_thresh': 30}",7,12,-10770.73,58.3,0.89,-3.64,-47.97,-0.79,-7.3
supertrend,"{'require_adx': True, 'adx_thresh': 30}",10,10,39007.63,40.0,1.39,15.59,-31.68,1.91,24.63
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 20, 'rsi_low': 30, 'rsi_high': 70}",10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",1,1,23849.6,100.0,inf,95.86,0.0,0.0,8.063656507869983e+35
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",2,1,32822.29,100.0,inf,131.92,0.0,0.0,9.86056365590434e+46
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",3,1,51713.64,100.0,inf,207.85,0.0,0.0,1.1857396320418688e+68
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",5,1,63931.35,100.0,inf,256.96,0.0,0.0,2.2471683659110582e+80
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",7,1,63692.65,100.0,inf,256.0,0.0,0.0,1.3202327943281636e+80
triple_screen,"{'adx_thresh': 20, 'rsi_low': 40, 'rsi_high': 60}",10,1,73319.3,100.0,inf,294.69,0.0,0.0,1.5105256868132033e+89
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 35, 'rsi_high': 65}",10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 25, 'rsi_low': 30, 'rsi_high': 70}",10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 40, 'rsi_high': 60}",10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
triple_screen,"{'adx_thresh': 30, 'rsi_low': 25, 'rsi_high': 75}",10,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
golden_cross,"{'fast': 5, 'slow': 20}",1,29,-16123.93,37.9,0.83,-2.2,-54.76,-1.08,-9.94
golden_cross,"{'fast': 5, 'slow': 20}",2,29,-56892.86,31.0,0.67,-7.83,-75.18,-2.49,-39.36
golden_cross,"{'fast': 5, 'slow': 20}",3,28,-74691.77,35.7,0.62,-10.68,-86.63,-2.99,-55.76
golden_cross,"{'fast': 5, 'slow': 20}",5,25,-12623.48,36.0,0.93,-2.02,-66.92,-0.47,-7.73
golden_cross,"{'fast': 5, 'slow': 20}",7,23,-25357.38,34.8,0.89,-4.45,-113.36,-0.66,-15.91
golden_cross,"{'fast': 5, 'slow': 20}",10,21,-52347.05,23.8,0.8,-10.14,-123.04,-1.11,-35.54
golden_cross,"{'fast': 5, 'slow': 50}",1,18,-53089.77,33.3,0.38,-11.84,-56.45,-6.32,-39.0
golden_cross,"{'fast': 5, 'slow': 50}",2,17,-77322.81,23.5,0.32,-18.29,-75.79,-7.94,-61.98
golden_cross,"{'fast': 5, 'slow': 50}",3,16,-77882.0,25.0,0.38,-19.58,-85.78,-6.47,-62.53
golden_cross,"{'fast': 5, 'slow': 50}",5,13,-98330.55,7.7,0.39,-30.4,-98.06,-5.31,-92.86
golden_cross,"{'fast': 5, 'slow': 50}",7,13,-115471.18,15.4,0.43,-35.68,-119.55,-5.11,0.0
golden_cross,"{'fast': 5, 'slow': 50}",10,12,-129926.91,33.3,0.23,-43.44,-149.53,-10.22,0.0
golden_cross,"{'fast': 10, 'slow': 30}",1,21,-15529.07,52.4,0.81,-2.95,-42.53,-1.34,-9.67
golden_cross,"{'fast': 10, 'slow': 30}",2,20,6293.86,30.0,1.07,1.25,-27.86,0.38,3.77
golden_cross,"{'fast': 10, 'slow': 30}",3,19,18545.27,31.6,1.16,3.86,-30.83,0.89,10.85
golden_cross,"{'fast': 10, 'slow': 30}",5,18,4185.93,44.4,1.03,0.85,-36.82,0.16,2.5
golden_cross,"{'fast': 10, 'slow': 30}",7,17,23631.35,29.4,1.14,5.44,-54.13,0.67,13.56
golden_cross,"{'fast': 10, 'slow': 30}",10,14,-2174.19,35.7,0.99,-0.79,-39.84,-0.09,-1.31
golden_cross,"{'fast': 10, 'slow': 50}",1,12,-24439.8,33.3,0.65,-8.18,-36.02,-2.66,-16.61
golden_cross,"{'fast': 10, 'slow': 50}",2,11,-25072.87,36.4,0.64,-9.18,-39.09,-2.47,-17.04
golden_cross,"{'fast': 10, 'slow': 50}",3,11,-48619.05,9.1,0.33,-17.8,-43.1,-6.79,-34.96
golden_cross,"{'fast': 10, 'slow': 50}",5,11,-59818.15,18.2,0.43,-21.89,-96.39,-5.3,-44.4
golden_cross,"{'fast': 10, 'slow': 50}",7,9,-91715.35,33.3,0.16,-41.13,-101.05,-12.29,-79.65
golden_cross,"{'fast': 10, 'slow': 50}",10,9,-58836.83,22.2,0.29,-26.44,-69.51,-6.84,-43.13
golden_cross,"{'fast': 10, 'slow': 100}",1,9,14328.24,77.8,1.71,6.38,-9.25,3.31,11.75
golden_cross,"{'fast': 10, 'slow': 100}",2,9,11907.27,44.4,1.64,5.31,-12.84,2.67,9.76
golden_cross,"{'fast': 10, 'slow': 100}",3,9,-6002.02,22.2,0.88,-2.71,-31.8,-0.83,-4.96
golden_cross,"{'fast': 10, 'slow': 100}",5,7,-45714.46,28.6,0.27,-26.26,-48.58,-8.83,-39.34
golden_cross,"{'fast': 10, 'slow': 100}",7,6,-71523.83,0.0,0.0,-47.91,-70.11,-25.79,-64.06
golden_cross,"{'fast': 10, 'slow': 100}",10,6,-102022.95,16.7,0.05,-68.37,-101.92,-24.18,0.0
golden_cross,"{'fast': 20, 'slow': 50}",1,10,-17449.67,30.0,0.71,-6.95,-37.09,-2.03,-10.66
golden_cross,"{'fast': 20, 'slow': 50}",2,10,-28565.36,40.0,0.58,-11.42,-41.82,-3.48,-17.91
golden_cross,"{'fast': 20, 'slow': 50}",3,10,8273.39,30.0,1.11,3.39,-36.09,0.6,4.77
golden_cross,"{'fast': 20, 'slow': 50}",5,10,904.49,30.0,1.01,0.53,-49.22,0.03,0.53
golden_cross,"{'fast': 20, 'slow': 50}",7,10,29450.97,20.0,1.27,12.09,-41.12,1.03,16.16
golden_cross,"{'fast': 20, 'slow': 50}",10,9,-10692.21,11.1,0.93,-4.44,-57.79,-0.38,-6.3
golden_cross,"{'fast': 20, 'slow': 100}",1,5,13131.67,40.0,2.01,10.44,-11.95,3.12,10.65
golden_cross,"{'fast': 20, 'slow': 100}",2,5,11863.79,20.0,1.54,9.36,-20.31,2.02,9.61
golden_cross,"{'fast': 20, 'slow': 100}",3,5,-1608.98,20.0,0.95,-1.47,-27.58,-0.3,-1.32
golden_cross,"{'fast': 20, 'slow': 100}",5,5,-21801.92,40.0,0.41,-17.65,-36.22,-5.17,-18.05
golden_cross,"{'fast': 20, 'slow': 100}",7,5,-34217.58,20.0,0.35,-27.64,-39.33,-7.18,-28.64
golden_cross,"{'fast': 20, 'slow': 100}",10,5,-25666.58,40.0,0.53,-20.74,-38.91,-4.28,-21.05
golden_cross,"{'fast': 20, 'slow': 200}",1,1,25094.19,100.0,inf,101.26,0.0,0.0,3.1013862991634487e+37
golden_cross,"{'fast': 20, 'slow': 200}",2,1,57088.17,100.0,inf,230.36,0.0,0.0,3.9117433245759985e+73
golden_cross,"{'fast': 20, 'slow': 200}",3,1,40888.56,100.0,inf,164.99,0.0,0.0,2.185956712586776e+56
golden_cross,"{'fast': 20, 'slow': 200}",5,1,19224.31,100.0,inf,77.57,0.0,0.0,7.467211468966317e+29
golden_cross,"{'fast': 20, 'slow': 200}",7,1,62628.9,100.0,inf,252.72,0.0,0.0,1.222276446126373e+79
golden_cross,"{'fast': 20, 'slow': 200}",10,1,51537.52,100.0,inf,207.96,0.0,0.0,7.760041671047799e+67
volume_trend,"{'fast': 20, 'slow': 50}",1,26,-19562.99,50.0,0.78,-3.03,-32.61,-1.55,-14.4
volume_trend,"{'fast': 20, 'slow': 50}",2,23,-73244.99,34.8,0.4,-12.81,-74.74,-5.79,-60.72
volume_trend,"{'fast': 20, 'slow': 50}",3,21,-37893.16,38.1,0.73,-7.25,-67.74,-1.95,-28.6
volume_trend,"{'fast': 20, 'slow': 50}",5,17,-31573.96,35.3,0.78,-7.42,-88.56,-1.6,-23.78
volume_trend,"{'fast': 20, 'slow': 50}",7,17,-29952.76,29.4,0.83,-7.08,-128.22,-0.93,-22.3
volume_trend,"{'fast': 20, 'slow': 50}",10,15,-140774.34,20.0,0.31,-37.81,-173.66,-8.08,0.0
